model,short_model,station,forecast_datetime_gmt,datetime,tz_offset,CIG,CLD,DPT,Max_Temperature,Min_Temperature,OBV,P06,P12,P24,POS,POZ,PRS,PSN,PZP,Q06,Q12,Q24,SNW,T06,T12,T24,TMP,TYP,VIS,WDR,WND,WSP
GFSX MOS GUIDANCE,GFSX,KHAF,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,42,51,45,,,21,34,,,0,9,0,,0,0,,,2,2,51,R,,,15,
GFSX MOS GUIDANCE,GFSX,KHAF,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,PC,44,51,45,,,17,21,,,0,7,0,,0,0,,,0,2,47,R,,,11,
GFSX MOS GUIDANCE,GFSX,KHAF,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,42,56,43,,,21,21,,,0,2,0,,0,0,,,0,0,56,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHAF,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,42,56,43,,,22,25,,,0,3,0,,,,,,0,0,46,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHAF,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,PC,48,58,46,,,21,25,,,0,6,0,,,,,,0,0,57,R,,,14,
GFSX MOS GUIDANCE,GFSX,KHAF,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,47,58,46,,,14,,,,0,2,0,,,,,,0,0,48,R,,,14,
GFSX MOS GUIDANCE,GFSX,KHHR,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,51,,55,,,9,95,,,0,0,0,,0,3,,,0,,56,R,,,9,
GFSX MOS GUIDANCE,GFSX,KHHR,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,50,62,55,,,95,95,,,0,0,0,,2,3,,,6,43,59,R,,,6,
GFSX MOS GUIDANCE,GFSX,KHHR,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,46,62,55,,,97,97,,,3,0,0,,3,3,,,29,43,57,R,,,8,
GFSX MOS GUIDANCE,GFSX,KHHR,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,49,64,56,,,35,97,,,0,4,0,,0,3,,,4,4,62,R,,,9,
GFSX MOS GUIDANCE,GFSX,KHHR,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,46,64,56,,,14,36,,,0,2,0,,0,0,,,0,4,57,R,,,9,
GFSX MOS GUIDANCE,GFSX,KHHR,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,42,61,51,,,32,36,,,0,1,0,,0,0,,,1,5,59,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHHR,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,PC,45,61,51,,,25,50,,,0,0,0,,0,1,,,2,5,53,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHHR,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,42,61,51,,,34,50,,,0,3,0,,0,1,,,1,10,58,R,,,15,
GFSX MOS GUIDANCE,GFSX,KHHR,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,38,61,51,,,47,56,,,0,0,0,,1,1,,,10,10,52,R,,,15,
GFSX MOS GUIDANCE,GFSX,KHHR,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,CL,37,64,51,,,8,56,,,3,3,0,,0,1,,,0,0,62,R,,,15,
GFSX MOS GUIDANCE,GFSX,KHHR,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,CL,41,64,51,,,8,12,,,0,0,0,,0,0,,,0,0,52,R,,,14,
GFSX MOS GUIDANCE,GFSX,KHHR,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,CL,44,69,54,,,6,12,,,0,1,0,,0,0,,,0,0,65,R,,,11,
GFSX MOS GUIDANCE,GFSX,KHHR,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,CL,45,69,54,,,9,12,,,0,0,0,,,,,,0,0,55,R,,,11,
GFSX MOS GUIDANCE,GFSX,KHHR,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,CL,49,68,55,,,7,12,,,0,0,0,,,,,,0,1,64,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHHR,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,CL,42,68,55,,,7,,,,0,0,0,,,,,,1,1,56,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHIO,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,CL,34,,34,,,2,2,,,5,0,1,,0,0,,,1,,36,R,,,5,
GFSX MOS GUIDANCE,GFSX,KHIO,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,38,60,40,,,2,2,,,0,0,0,,0,0,0,,0,16,58,R,,,5,
GFSX MOS GUIDANCE,GFSX,KHIO,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,40,60,40,,,54,92,,,3,1,0,,1,2,0,,16,16,42,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHIO,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,38,51,37,,,92,92,,,4,0,0,,2,2,0,,24,36,49,R,,,14,
GFSX MOS GUIDANCE,GFSX,KHIO,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,37,51,37,,,80,91,,,3,5,0,,1,2,0,,21,36,39,R,,,14,
GFSX MOS GUIDANCE,GFSX,KHIO,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,37,50,35,,,87,91,,,4,2,0,,2,2,0,,25,36,47,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHIO,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,36,50,35,,,66,69,,,9,7,0,,1,1,0,,12,36,37,R,,,5,
GFSX MOS GUIDANCE,GFSX,KHIO,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,36,51,35,,,55,69,,,3,7,1,,1,1,0,,11,22,49,R,,,5,
GFSX MOS GUIDANCE,GFSX,KHIO,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,OV,35,51,35,,,39,70,,,8,6,1,,0,1,0,,6,22,37,R,,,5,
GFSX MOS GUIDANCE,GFSX,KHIO,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,OV,37,51,39,,,53,70,,,7,8,1,,1,1,0,,8,9,49,R,,,8,
GFSX MOS GUIDANCE,GFSX,KHIO,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,38,51,39,,,73,91,,,2,2,1,,1,2,0,,9,9,41,R,,,8,
GFSX MOS GUIDANCE,GFSX,KHIO,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,40,50,37,,,68,91,,,1,0,1,,1,2,0,,2,5,49,R,,,9,
GFSX MOS GUIDANCE,GFSX,KHIO,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,37,50,37,,,52,69,,,0,0,0,,,,0,,5,5,39,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHIO,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,38,54,38,,,43,69,,,0,0,0,,,,,,6,6,53,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHIO,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,OV,38,54,38,,,42,,,,1,2,0,,,,,,0,6,39,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHJO,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,OV,47,,47,,,35,72,,,3,0,0,,0,1,,,2,,48,R,,,6,
GFSX MOS GUIDANCE,GFSX,KHJO,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,45,67,51,,,60,72,,,0,2,0,,1,1,,,15,36,64,R,,,5,
GFSX MOS GUIDANCE,GFSX,KHJO,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,49,67,51,,,95,96,,,0,1,0,,4,4,,,23,36,52,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHJO,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,46,65,46,,,64,96,,,0,6,0,,1,4,,,8,11,63,R,,,6,
GFSX MOS GUIDANCE,GFSX,KHJO,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,44,65,46,,,37,55,,,0,7,0,,0,1,,,5,11,48,R,,,9,
GFSX MOS GUIDANCE,GFSX,KHJO,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,40,61,41,,,46,55,,,2,4,0,,1,1,,,5,13,59,R,,,9,
GFSX MOS GUIDANCE,GFSX,KHJO,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,39,61,41,,,59,73,,,0,5,0,,1,2,,,13,13,43,R,,,8,
GFSX MOS GUIDANCE,GFSX,KHJO,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,33,61,41,,,71,73,,,0,14,0,,2,2,,,16,20,59,R,,,11,
GFSX MOS GUIDANCE,GFSX,KHJO,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,37,61,41,,,47,58,,,2,9,0,,1,1,,,12,20,44,R,,,12,
GFSX MOS GUIDANCE,GFSX,KHJO,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,33,63,40,,,27,58,,,2,16,0,,0,1,,,4,5,62,R,,,9,
GFSX MOS GUIDANCE,GFSX,KHJO,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,CL,38,63,40,,,17,24,,,0,8,0,,0,0,,,0,5,43,R,,,9,
GFSX MOS GUIDANCE,GFSX,KHJO,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,CL,36,68,42,,,11,24,,,0,7,0,,0,0,,,0,0,66,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHJO,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,CL,38,68,42,,,13,24,,,1,4,0,,,,,,0,0,45,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHJO,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,CL,39,71,45,,,15,24,,,0,3,0,,,,,,2,2,69,R,,,8,
GFSX MOS GUIDANCE,GFSX,KHJO,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,CL,43,71,45,,,16,,,,0,1,0,,,,,,1,2,48,R,,,8,
GFSX MOS GUIDANCE,GFSX,KHQM,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,40,,39,,,2,2,,,0,0,0,,0,0,,,1,,41,R,,,8,
GFSX MOS GUIDANCE,GFSX,KHQM,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,42,52,39,,,2,2,,,0,0,0,,0,0,0,,2,18,49,R,,,12,
GFSX MOS GUIDANCE,GFSX,KHQM,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,38,52,39,,,66,92,,,4,1,0,,1,2,0,,18,18,42,R,,,12,
GFSX MOS GUIDANCE,GFSX,KHQM,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,38,49,37,,,87,92,,,3,0,0,,2,2,0,,33,40,47,R,,,14,
GFSX MOS GUIDANCE,GFSX,KHQM,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,37,49,37,,,73,86,,,4,3,0,,1,2,0,,21,40,39,R,,,14,
GFSX MOS GUIDANCE,GFSX,KHQM,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,39,49,36,,,64,86,,,3,0,0,,1,2,0,,17,28,47,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHQM,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,37,49,36,,,43,55,,,2,0,0,,0,1,0,,8,28,39,R,,,6,
GFSX MOS GUIDANCE,GFSX,KHQM,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,38,51,38,,,44,55,,,0,2,1,,0,1,0,,9,17,49,R,,,8,
GFSX MOS GUIDANCE,GFSX,KHQM,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,OV,37,51,38,,,29,64,,,1,0,1,,0,1,0,,4,17,40,R,,,8,
GFSX MOS GUIDANCE,GFSX,KHQM,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,OV,41,50,42,,,55,64,,,4,0,1,,1,1,0,,8,10,48,R,,,12,
GFSX MOS GUIDANCE,GFSX,KHQM,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,42,50,42,,,75,83,,,1,0,1,,2,2,0,,10,10,44,R,,,12,
GFSX MOS GUIDANCE,GFSX,KHQM,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,42,54,41,,,65,83,,,0,0,1,,1,2,0,,4,6,51,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHQM,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,41,54,41,,,36,57,,,1,0,0,,,,0,,6,6,44,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHQM,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,41,53,38,,,35,57,,,2,0,1,,,,,,2,2,51,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHQM,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,OV,37,53,38,,,36,,,,1,0,1,,,,,,0,2,40,R,,,9,
GFSX MOS GUIDANCE,GFSX,KHRI,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,CL,31,,32,,,0,0,,,8,0,0,,0,0,,,0,,36,R,,,5,
GFSX MOS GUIDANCE,GFSX,KHRI,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,PC,34,63,39,,,0,0,,,3,0,0,,0,0,0,,0,0,62,R,,,6,
GFSX MOS GUIDANCE,GFSX,KHRI,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,36,63,39,,,1,18,,,3,2,0,,0,0,0,,0,0,44,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHRI,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,31,60,32,,,18,18,,,3,0,0,,0,0,0,,4,5,56,R,,,16,
GFSX MOS GUIDANCE,GFSX,KHRI,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,PC,29,60,32,,,14,25,,,4,16,0,,0,0,0,,5,5,36,R,,,16,
GFSX MOS GUIDANCE,GFSX,KHRI,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,PC,29,56,35,,,18,25,,,10,14,1,,0,0,0,,7,7,54,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHRI,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,PC,32,56,35,,,25,48,,,7,15,0,,0,1,0,,6,7,38,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHRI,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,PC,28,55,31,,,39,48,,,4,18,1,,1,1,0,,9,16,53,R,,,9,
GFSX MOS GUIDANCE,GFSX,KHRI,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,CL,27,55,31,,,16,26,,,14,18,1,,0,0,0,,5,16,35,R,,,8,
GFSX MOS GUIDANCE,GFSX,KHRI,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,29,55,38,,,10,26,,,12,19,1,,0,0,0,,0,0,53,R,,,19,
GFSX MOS GUIDANCE,GFSX,KHRI,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,32,55,38,,,20,33,,,4,11,0,,0,0,0,,0,0,42,R,,,19,
GFSX MOS GUIDANCE,GFSX,KHRI,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,PC,31,57,35,,,27,33,,,2,12,1,,0,0,0,,1,1,55,R,,,20,
GFSX MOS GUIDANCE,GFSX,KHRI,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,PC,31,57,35,,,22,26,,,2,3,0,,,,0,,1,1,39,R,,,20,
GFSX MOS GUIDANCE,GFSX,KHRI,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,PC,30,62,34,,,11,26,,,2,3,0,,,,,,1,1,60,R,,,17,
GFSX MOS GUIDANCE,GFSX,KHRI,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,CL,32,62,34,,,10,,,,4,4,0,,,,,,0,1,39,R,,,17,
GFSX MOS GUIDANCE,GFSX,KHWD,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,45,,51,,,26,55,,,0,0,0,,0,1,,,2,,53,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHWD,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,45,65,51,,,54,55,,,0,0,0,,1,1,,,5,11,63,R,,,6,
GFSX MOS GUIDANCE,GFSX,KHWD,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,48,65,51,,,47,51,,,0,3,0,,1,1,,,7,11,52,R,,,6,
GFSX MOS GUIDANCE,GFSX,KHWD,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,43,58,47,,,29,51,,,0,1,0,,0,1,,,4,12,56,R,,,12,
GFSX MOS GUIDANCE,GFSX,KHWD,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,40,58,47,,,40,72,,,0,8,0,,0,1,,,11,12,49,R,,,12,
GFSX MOS GUIDANCE,GFSX,KHWD,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,38,57,43,,,62,72,,,0,7,0,,1,1,,,11,22,55,R,,,11,
GFSX MOS GUIDANCE,GFSX,KHWD,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,40,57,43,,,51,60,,,0,4,0,,1,1,,,12,22,44,R,,,11,
GFSX MOS GUIDANCE,GFSX,KHWD,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,38,57,42,,,36,60,,,0,9,0,,1,1,,,9,10,55,R,,,12,
GFSX MOS GUIDANCE,GFSX,KHWD,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,38,57,42,,,21,35,,,0,4,0,,0,0,,,5,10,43,R,,,12,
GFSX MOS GUIDANCE,GFSX,KHWD,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,40,59,46,,,15,35,,,0,8,0,,0,0,,,2,2,57,R,,,12,
GFSX MOS GUIDANCE,GFSX,KHWD,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,PC,40,59,46,,,14,19,,,0,5,0,,0,0,,,0,2,47,R,,,12,
GFSX MOS GUIDANCE,GFSX,KHWD,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,41,60,45,,,16,19,,,0,1,0,,0,0,,,0,0,58,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHWD,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,40,60,45,,,21,21,,,0,1,1,,,,,,0,0,46,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHWD,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,PC,46,67,48,,,19,21,,,0,5,0,,,,,,0,0,65,R,,,12,
GFSX MOS GUIDANCE,GFSX,KHWD,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,44,67,48,,,14,,,,0,0,0,,,,,,0,0,49,R,,,12,
GFSX MOS GUIDANCE,GFSX,KIPL,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,CL,44,,52,,,0,0,,,1,0,0,,0,0,,,0,,55,R,,,7,
GFSX MOS GUIDANCE,GFSX,KIPL,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,PC,45,76,57,,,0,0,,,0,0,0,,0,0,,,0,4,74,R,,,10,
GFSX MOS GUIDANCE,GFSX,KIPL,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,48,76,57,,,11,15,,,1,0,0,,0,0,,,4,4,60,R,,,11,
GFSX MOS GUIDANCE,GFSX,KIPL,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,CL,37,77,53,,,9,15,,,0,4,0,,0,0,,,3,3,74,R,,,21,
GFSX MOS GUIDANCE,GFSX,KIPL,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,CL,41,77,53,,,1,2,,,0,3,0,,0,0,,,0,3,56,R,,,16,
GFSX MOS GUIDANCE,GFSX,KIPL,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,CL,37,75,51,,,1,2,,,0,4,0,,0,0,,,0,1,73,R,,,15,
GFSX MOS GUIDANCE,GFSX,KIPL,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,PC,37,75,51,,,1,4,,,0,4,0,,0,0,,,1,1,53,R,,,16,
GFSX MOS GUIDANCE,GFSX,KIPL,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,36,71,54,,,4,4,,,0,0,0,,0,0,,,1,3,68,R,,,21,
GFSX MOS GUIDANCE,GFSX,KIPL,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,36,71,54,,,12,14,,,0,5,0,,0,0,,,3,3,57,R,,,26,
GFSX MOS GUIDANCE,GFSX,KIPL,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,22,70,46,,,10,14,,,2,2,0,,0,0,,,2,2,68,R,,,22,
GFSX MOS GUIDANCE,GFSX,KIPL,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,CL,32,70,46,,,5,5,,,0,0,1,,0,0,,,0,2,49,R,,,17,
GFSX MOS GUIDANCE,GFSX,KIPL,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,CL,26,75,49,,,0,5,,,0,3,0,,0,0,,,0,0,74,R,,,8,
GFSX MOS GUIDANCE,GFSX,KIPL,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,CL,31,75,49,,,0,4,,,0,0,0,,,,,,0,0,52,R,,,6,
GFSX MOS GUIDANCE,GFSX,KIPL,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,CL,25,81,52,,,2,4,,,0,2,0,,,,,,0,0,79,R,,,6,
GFSX MOS GUIDANCE,GFSX,KIPL,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,CL,34,81,52,,,3,,,,0,0,0,,,,,,0,0,55,R,,,6,
GFSX MOS GUIDANCE,GFSX,KIZA,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,OV,44,,46,,,45,89,,,0,2,0,,1,3,,,13,,48,R,,,9,
GFSX MOS GUIDANCE,GFSX,KIZA,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,44,62,44,,,86,89,,,0,0,0,,2,3,,,29,56,61,R,,,11,
GFSX MOS GUIDANCE,GFSX,KIZA,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,45,62,44,,,93,93,,,1,5,0,,3,3,,,36,56,46,R,,,6,
GFSX MOS GUIDANCE,GFSX,KIZA,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,45,61,42,,,21,93,,,0,8,0,,0,3,,,0,1,58,R,,,10,
GFSX MOS GUIDANCE,GFSX,KIZA,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,42,61,42,,,20,42,,,0,4,0,,0,1,,,0,1,44,R,,,10,
GFSX MOS GUIDANCE,GFSX,KIZA,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,41,59,39,,,23,42,,,0,3,0,,0,1,,,1,7,56,R,,,11,
GFSX MOS GUIDANCE,GFSX,KIZA,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,PC,37,59,39,,,32,57,,,0,6,0,,0,1,,,7,7,41,R,,,11,
GFSX MOS GUIDANCE,GFSX,KIZA,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,39,55,38,,,49,57,,,0,7,0,,1,1,,,6,10,53,R,,,14,
GFSX MOS GUIDANCE,GFSX,KIZA,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,36,55,38,,,52,56,,,1,8,0,,1,1,,,10,10,40,R,,,14,
GFSX MOS GUIDANCE,GFSX,KIZA,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,CL,34,59,37,,,17,56,,,3,9,0,,0,1,,,1,1,56,R,,,17,
GFSX MOS GUIDANCE,GFSX,KIZA,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,CL,35,59,37,,,8,16,,,0,5,0,,0,0,,,0,1,39,R,,,14,
GFSX MOS GUIDANCE,GFSX,KIZA,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,CL,39,64,39,,,7,16,,,0,5,0,,0,0,,,0,0,60,R,,,11,
GFSX MOS GUIDANCE,GFSX,KIZA,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,CL,39,64,39,,,10,15,,,0,3,0,,,,,,0,0,41,R,,,11,
GFSX MOS GUIDANCE,GFSX,KIZA,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,CL,40,67,41,,,9,15,,,0,5,0,,,,,,0,0,63,R,,,11,
GFSX MOS GUIDANCE,GFSX,KIZA,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,CL,40,67,41,,,8,,,,0,1,0,,,,,,0,0,43,R,,,11,
GFSX MOS GUIDANCE,GFSX,KKLS,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,CL,36,,39,,,2,2,,,4,0,1,,0,0,,,1,,41,R,,,5,
GFSX MOS GUIDANCE,GFSX,KKLS,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,39,60,40,,,2,2,,,0,0,0,,0,0,0,,1,19,58,R,,,5,
GFSX MOS GUIDANCE,GFSX,KKLS,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,36,60,40,,,58,93,,,3,3,0,,1,2,0,,19,19,42,R,,,5,
GFSX MOS GUIDANCE,GFSX,KKLS,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,37,53,39,,,93,93,,,2,3,0,,2,2,0,,30,38,50,R,,,8,
GFSX MOS GUIDANCE,GFSX,KKLS,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,35,53,39,,,78,92,,,2,4,0,,1,2,0,,20,38,41,R,,,8,
GFSX MOS GUIDANCE,GFSX,KKLS,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,38,52,37,,,86,92,,,2,4,0,,2,2,0,,24,35,50,R,,,6,
GFSX MOS GUIDANCE,GFSX,KKLS,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,35,52,37,,,64,69,,,8,8,1,,1,1,0,,11,35,39,R,,,5,
GFSX MOS GUIDANCE,GFSX,KKLS,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,37,53,37,,,58,69,,,2,8,1,,1,1,0,,13,22,51,R,,,5,
GFSX MOS GUIDANCE,GFSX,KKLS,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,OV,34,53,37,,,36,71,,,6,6,1,,0,1,0,,5,22,39,R,,,4,
GFSX MOS GUIDANCE,GFSX,KKLS,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,OV,39,53,41,,,54,71,,,6,10,1,,1,1,0,,8,10,51,R,,,7,
GFSX MOS GUIDANCE,GFSX,KKLS,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,37,53,41,,,75,91,,,1,3,1,,1,2,0,,10,10,43,R,,,8,
GFSX MOS GUIDANCE,GFSX,KKLS,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,38,53,38,,,68,91,,,0,1,1,,1,2,0,,3,8,51,R,,,8,
GFSX MOS GUIDANCE,GFSX,KKLS,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,36,53,38,,,51,66,,,0,2,0,,,,0,,8,8,40,R,,,5,
GFSX MOS GUIDANCE,GFSX,KKLS,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,38,56,41,,,42,66,,,0,2,1,,,,,,5,5,55,R,,,9,
