model,short_model,station,forecast_datetime_gmt,datetime,tz_offset,CIG,CLD,DPT,Max_Temperature,Min_Temperature,OBV,P06,P12,P24,POS,POZ,PRS,PSN,PZP,Q06,Q12,Q24,SNW,T06,T12,T24,TMP,TYP,VIS,WDR,WND,WSP
GFSX MOS GUIDANCE,GFSX,KLGU,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,20,47,25,,,20,32,,,13,69,1,,0,0,0,,5,5,43,S,,,6,
GFSX MOS GUIDANCE,GFSX,KLGU,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,CL,20,47,25,,,11,32,,,7,69,2,,0,0,0,,1,5,28,S,,,6,
GFSX MOS GUIDANCE,GFSX,KLGU,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,20,49,31,,,12,18,,,11,67,2,,,,,,2,2,46,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLGU,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,PC,25,49,31,,,17,18,,,14,50,2,,,,,,1,2,35,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLGU,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,OV,25,52,,,,30,43,,,17,41,2,,,,,,3,,46,RS,,,16,
GFSX MOS GUIDANCE,GFSX,KLHX,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,OV,28,60,32,,,14,,,,7,33,10,,0,,,,5,14,58,RS,,,10,
GFSX MOS GUIDANCE,GFSX,KLHX,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,32,60,32,,,46,,,,10,27,5,,1,,,,14,14,35,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLHX,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,CL,25,63,36,,,2,48,,,9,24,2,,0,1,0,,1,1,61,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLHX,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,PC,32,63,36,,,1,48,,,12,19,3,,0,1,0,,1,1,39,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLHX,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,23,72,41,,,2,2,,,5,25,2,,0,0,0,,4,5,68,R,,,27,
GFSX MOS GUIDANCE,GFSX,KLHX,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,PC,30,72,41,,,2,2,,,14,23,4,,0,0,0,,0,5,45,R,,,27,
GFSX MOS GUIDANCE,GFSX,KLHX,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,CL,18,76,41,,,2,3,,,8,25,3,,0,0,0,,2,2,72,R,,,12,
GFSX MOS GUIDANCE,GFSX,KLHX,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,PC,24,76,41,,,2,3,,,9,21,3,,0,0,0,,1,2,45,R,,,20,
GFSX MOS GUIDANCE,GFSX,KLHX,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,PC,16,75,33,,,0,2,,,1,25,2,,0,0,0,,1,1,67,R,,,27,
GFSX MOS GUIDANCE,GFSX,KLHX,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,22,75,33,,,3,2,,,29,34,5,,0,0,0,,0,1,36,RS,,,27,
GFSX MOS GUIDANCE,GFSX,KLHX,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,18,59,35,,,5,5,,,21,31,4,,0,0,0,,0,4,56,RS,,,24,
GFSX MOS GUIDANCE,GFSX,KLHX,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,26,59,35,,,13,5,,,20,34,4,,0,0,0,,0,4,38,RS,,,24,
GFSX MOS GUIDANCE,GFSX,KLHX,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,23,52,32,,,30,35,,,15,38,3,,,,,,7,7,52,RS,,,13,
GFSX MOS GUIDANCE,GFSX,KLHX,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,OV,27,52,32,,,19,35,,,23,31,5,,,,,,2,7,34,RS,,,10,
GFSX MOS GUIDANCE,GFSX,KLHX,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,PC,20,63,,,,7,25,,,14,35,4,,,,,,2,,62,RS,,,20,
GFSX MOS GUIDANCE,GFSX,KLIC,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,27,51,23,,,2,,,,0,42,9,,0,,,,1,2,49,S,,,8,
GFSX MOS GUIDANCE,GFSX,KLIC,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,25,51,23,,,27,,,,24,38,6,,0,,,,2,2,25,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KLIC,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,CL,21,55,27,,,3,31,,,16,32,4,,0,0,0,,3,3,52,RS,,,9,
GFSX MOS GUIDANCE,GFSX,KLIC,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,CL,27,55,27,,,1,31,,,16,32,4,,0,0,0,,1,3,29,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KLIC,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,22,61,30,,,6,6,,,11,35,4,,0,0,0,,8,13,57,RS,,,17,
GFSX MOS GUIDANCE,GFSX,KLIC,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,PC,28,61,30,,,8,6,,,12,34,4,,0,0,0,,4,13,33,RS,,,17,
GFSX MOS GUIDANCE,GFSX,KLIC,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,CL,19,67,26,,,2,8,,,9,37,4,,0,0,0,,2,3,60,RS,,,10,
GFSX MOS GUIDANCE,GFSX,KLIC,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,PC,21,67,26,,,4,8,,,13,32,4,,0,0,0,,3,3,30,RS,,,12,
GFSX MOS GUIDANCE,GFSX,KLIC,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,PC,17,57,22,,,3,5,,,4,38,3,,0,0,0,,1,4,50,RS,,,23,
GFSX MOS GUIDANCE,GFSX,KLIC,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,20,57,22,,,6,5,,,30,47,6,,0,0,0,,3,4,24,S,,,23,
GFSX MOS GUIDANCE,GFSX,KLIC,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,21,43,23,,,9,9,,,18,50,5,,0,0,0,,0,6,42,S,,,19,
GFSX MOS GUIDANCE,GFSX,KLIC,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,23,43,23,,,29,9,,,22,46,5,,2,0,0,,1,6,26,S,,,17,
GFSX MOS GUIDANCE,GFSX,KLIC,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,23,46,22,,,33,44,,,20,52,4,,,,,,8,8,44,S,,,16,
GFSX MOS GUIDANCE,GFSX,KLIC,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,OV,23,46,22,,,19,44,,,22,48,6,,,,,,3,8,25,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLIC,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,PC,18,55,,,,7,27,,,15,49,5,,,,,,2,,52,S,,,16,
GFSX MOS GUIDANCE,GFSX,KLLJ,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,23,50,25,,,14,,,,22,63,0,,0,,,,0,1,49,S,,,3,
GFSX MOS GUIDANCE,GFSX,KLLJ,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,PC,22,50,25,,,5,,,,12,67,0,,0,,,,0,1,27,S,,,3,
GFSX MOS GUIDANCE,GFSX,KLLJ,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,CL,15,50,26,,,0,6,,,9,87,0,,0,0,0,,0,1,48,S,,,4,
GFSX MOS GUIDANCE,GFSX,KLLJ,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,PC,20,50,26,,,1,6,,,7,78,1,,0,0,0,,1,1,30,S,,,4,
GFSX MOS GUIDANCE,GFSX,KLLJ,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,21,49,27,,,49,51,,,18,68,1,,1,1,0,,16,25,46,S,,,8,
GFSX MOS GUIDANCE,GFSX,KLLJ,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,22,49,27,,,55,51,,,19,65,1,,1,1,0,,10,25,31,S,,,8,
GFSX MOS GUIDANCE,GFSX,KLLJ,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,17,42,19,,,38,68,,,12,80,1,,1,1,0,,9,11,40,S,,,8,
GFSX MOS GUIDANCE,GFSX,KLLJ,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,15,42,19,,,29,68,,,5,81,1,,0,1,0,,8,11,22,S,,,8,
GFSX MOS GUIDANCE,GFSX,KLLJ,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,PC,12,39,17,,,45,65,,,6,79,1,,1,1,0,,19,21,36,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLLJ,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,11,39,17,,,30,65,,,7,82,1,,0,1,0,,7,21,21,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLLJ,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,10,46,19,,,12,33,,,10,78,1,,0,0,0,,0,1,43,S,,,10,
GFSX MOS GUIDANCE,GFSX,KLLJ,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,14,46,19,,,12,33,,,7,78,1,,0,0,0,,0,1,23,S,,,10,
GFSX MOS GUIDANCE,GFSX,KLLJ,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,15,46,26,,,22,29,,,9,74,1,,,,,,2,2,45,S,,,10,
GFSX MOS GUIDANCE,GFSX,KLLJ,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,OV,19,46,26,,,28,29,,,10,69,1,,,,,,0,2,29,S,,,10,
GFSX MOS GUIDANCE,GFSX,KLLJ,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,OV,17,50,,,,34,47,,,11,69,1,,,,,,2,,47,S,,,13,
GFSX MOS GUIDANCE,GFSX,KLMO,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,23,55,31,,,12,,,,1,65,4,,0,,,,2,4,49,S,,,4,
GFSX MOS GUIDANCE,GFSX,KLMO,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,27,55,31,,,25,,,,24,57,5,,0,,,,0,4,32,S,,,4,
GFSX MOS GUIDANCE,GFSX,KLMO,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,22,62,33,,,16,33,,,15,55,2,,0,0,0,,4,4,58,S,,,11,
GFSX MOS GUIDANCE,GFSX,KLMO,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,CL,27,62,33,,,2,33,,,15,57,3,,0,0,0,,0,4,34,S,,,10,
GFSX MOS GUIDANCE,GFSX,KLMO,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,PC,30,61,37,,,25,27,,,22,51,3,,0,0,0,,13,15,57,S,,,6,
GFSX MOS GUIDANCE,GFSX,KLMO,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,PC,29,61,37,,,25,27,,,10,46,3,,0,0,0,,4,15,40,S,,,7,
GFSX MOS GUIDANCE,GFSX,KLMO,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,PC,21,72,42,,,8,28,,,14,51,2,,0,0,0,,4,6,66,S,,,10,
GFSX MOS GUIDANCE,GFSX,KLMO,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,PC,26,72,42,,,19,28,,,15,46,3,,0,0,0,,6,6,48,S,,,14,
GFSX MOS GUIDANCE,GFSX,KLMO,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,PC,20,66,31,,,19,29,,,10,51,2,,0,0,0,,6,10,60,S,,,14,
GFSX MOS GUIDANCE,GFSX,KLMO,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,26,66,31,,,29,29,,,20,55,3,,1,0,0,,5,10,33,S,,,14,
GFSX MOS GUIDANCE,GFSX,KLMO,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,23,51,30,,,23,37,,,15,64,2,,0,1,1,,6,10,47,S,,,10,
GFSX MOS GUIDANCE,GFSX,KLMO,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,26,51,30,,,29,37,,,16,56,3,,2,1,1,,4,10,32,S,,,6,
GFSX MOS GUIDANCE,GFSX,KLMO,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,25,52,30,,,26,41,,,14,67,3,,,,,,8,8,48,S,,,8,
GFSX MOS GUIDANCE,GFSX,KLMO,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,PC,26,52,30,,,22,41,,,16,59,4,,,,,,5,8,30,S,,,8,
GFSX MOS GUIDANCE,GFSX,KLMO,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,PC,22,64,,,,11,27,,,11,65,2,,,,,,2,,60,S,,,14,
GFSX MOS GUIDANCE,GFSX,KLND,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,CL,23,49,27,,,5,,,,10,88,2,,0,,,,0,0,44,S,,,5,
GFSX MOS GUIDANCE,GFSX,KLND,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,PC,22,49,27,,,9,,,,14,78,2,,0,,,,0,0,31,S,,,5,
GFSX MOS GUIDANCE,GFSX,KLND,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,CL,20,50,26,,,5,9,,,11,88,1,,0,0,0,,0,0,46,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLND,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,CL,19,50,26,,,2,9,,,16,76,1,,0,0,0,,0,0,29,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLND,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,PC,22,49,29,,,11,11,,,17,55,1,,0,0,0,,1,1,46,S,,,7,
GFSX MOS GUIDANCE,GFSX,KLND,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,22,49,29,,,19,11,,,23,56,1,,0,0,0,,0,1,33,S,,,8,
GFSX MOS GUIDANCE,GFSX,KLND,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,23,48,26,,,21,31,,,15,73,1,,0,0,0,,1,2,43,S,,,12,
GFSX MOS GUIDANCE,GFSX,KLND,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,20,48,26,,,41,31,,,16,74,1,,1,0,0,,2,2,29,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLND,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,19,42,19,,,24,52,,,9,87,1,,0,2,0,,9,9,37,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLND,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,15,42,19,,,15,52,,,7,88,1,,0,2,0,,2,9,21,S,,,8,
GFSX MOS GUIDANCE,GFSX,KLND,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,13,43,20,,,17,23,,,8,89,1,,0,0,0,,5,5,39,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLND,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,CL,13,43,20,,,7,23,,,7,87,1,,0,0,0,,0,5,24,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLND,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,CL,15,47,23,,,9,11,,,6,86,1,,,,,,1,1,44,S,,,12,
GFSX MOS GUIDANCE,GFSX,KLND,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,PC,15,47,23,,,12,11,,,9,82,1,,,,,,0,1,26,S,,,12,
GFSX MOS GUIDANCE,GFSX,KLND,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,PC,18,53,,,,15,15,,,14,80,0,,,,,,2,,49,S,,,18,
GFSX MOS GUIDANCE,GFSX,KLOL,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,22,57,28,,,8,,,,23,19,2,,0,,,,3,5,56,R,,,3,
GFSX MOS GUIDANCE,GFSX,KLOL,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,24,57,28,,,5,,,,18,9,1,,0,,,,1,5,32,R,,,3,
GFSX MOS GUIDANCE,GFSX,KLOL,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,20,61,36,,,0,5,,,13,8,1,,0,0,0,,0,0,59,R,,,6,
GFSX MOS GUIDANCE,GFSX,KLOL,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,PC,26,61,36,,,3,5,,,7,11,0,,0,0,0,,0,0,41,R,,,4,
GFSX MOS GUIDANCE,GFSX,KLOL,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,28,56,34,,,18,21,,,7,7,0,,0,0,0,,4,4,54,R,,,22,
GFSX MOS GUIDANCE,GFSX,KLOL,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,24,56,34,,,6,21,,,11,27,0,,0,0,0,,0,4,39,R,,,23,
GFSX MOS GUIDANCE,GFSX,KLOL,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,18,53,28,,,32,37,,,17,48,1,,0,0,0,,7,10,50,S,,,16,
GFSX MOS GUIDANCE,GFSX,KLOL,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,21,53,28,,,35,37,,,17,46,2,,1,0,0,,9,10,33,RS,,,16,
GFSX MOS GUIDANCE,GFSX,KLOL,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,8,47,17,,,32,51,,,20,67,2,,0,1,0,,10,10,45,S,,,8,
GFSX MOS GUIDANCE,GFSX,KLOL,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,9,47,17,,,15,51,,,8,66,2,,0,1,0,,1,10,22,S,,,10,
GFSX MOS GUIDANCE,GFSX,KLOL,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,CL,5,51,20,,,9,15,,,13,63,1,,0,0,0,,1,1,48,S,,,10,
GFSX MOS GUIDANCE,GFSX,KLOL,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,CL,11,51,20,,,3,15,,,10,59,3,,0,0,0,,0,1,25,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLOL,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,CL,12,56,27,,,5,8,,,14,52,2,,,,,,1,1,55,S,,,11,
GFSX MOS GUIDANCE,GFSX,KLOL,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,PC,17,56,27,,,12,8,,,20,26,1,,,,,,0,1,32,RS,,,11,
GFSX MOS GUIDANCE,GFSX,KLOL,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,17,59,,,,19,20,,,20,26,1,,,,,,1,,57,RS,,,22,
GFSX MOS GUIDANCE,GFSX,KLRU,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,31,68,39,,,0,,,,7,7,0,,0,,,,0,0,66,R,,,18,
GFSX MOS GUIDANCE,GFSX,KLRU,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,27,68,39,,,0,,,,5,4,0,,0,,,,0,0,43,R,,,18,
GFSX MOS GUIDANCE,GFSX,KLRU,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,CL,22,70,43,,,0,0,,,12,6,1,,0,0,0,,0,0,67,R,,,11,
GFSX MOS GUIDANCE,GFSX,KLRU,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,27,70,43,,,1,0,,,10,0,2,,0,0,0,,0,0,46,R,,,11,
GFSX MOS GUIDANCE,GFSX,KLRU,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,PC,22,74,43,,,1,1,,,7,7,1,,0,0,0,,1,1,69,R,,,29,
GFSX MOS GUIDANCE,GFSX,KLRU,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,PC,29,74,43,,,1,1,,,8,7,1,,0,0,0,,0,1,47,R,,,29,
GFSX MOS GUIDANCE,GFSX,KLRU,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,CL,25,72,42,,,0,1,,,11,7,1,,0,0,0,,0,0,69,R,,,20,
GFSX MOS GUIDANCE,GFSX,KLRU,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,PC,30,72,42,,,0,1,,,7,1,1,,0,0,0,,0,0,45,R,,,20,
GFSX MOS GUIDANCE,GFSX,KLRU,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,PC,23,75,49,,,1,2,,,2,8,1,,0,0,0,,0,0,72,R,,,22,
GFSX MOS GUIDANCE,GFSX,KLRU,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,23,75,49,,,5,2,,,4,1,1,,0,0,0,,0,0,52,R,,,22,
GFSX MOS GUIDANCE,GFSX,KLRU,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,23,79,43,,,3,5,,,14,0,2,,0,0,0,,0,0,74,R,,,34,
GFSX MOS GUIDANCE,GFSX,KLRU,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,27,79,43,,,4,5,,,12,3,1,,0,0,0,,0,0,46,R,,,33,
GFSX MOS GUIDANCE,GFSX,KLRU,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,CL,20,65,38,,,2,4,,,11,8,1,,,,,,1,1,62,R,,,21,
GFSX MOS GUIDANCE,GFSX,KLRU,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,23,65,38,,,2,4,,,15,0,1,,,,,,0,1,41,R,,,17,
GFSX MOS GUIDANCE,GFSX,KLRU,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,17,68,,,,1,4,,,14,7,1,,,,,,1,,66,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLSV,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,OV,37,64,47,,,5,,,,7,0,2,,0,,,,0,0,63,R,,,6,
GFSX MOS GUIDANCE,GFSX,KLSV,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,36,64,47,,,0,,,,2,0,0,,0,,,,0,0,50,R,,,6,
GFSX MOS GUIDANCE,GFSX,KLSV,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,OV,37,69,53,,,0,0,,,9,0,1,,0,0,0,,0,6,67,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLSV,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,39,69,53,,,31,0,,,7,0,1,,0,0,0,,6,6,55,R,,,15,
GFSX MOS GUIDANCE,GFSX,KLSV,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,PC,34,66,52,,,36,58,,,12,0,1,,0,1,0,,10,10,65,R,,,22,
GFSX MOS GUIDANCE,GFSX,KLSV,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,PC,39,66,52,,,3,58,,,7,0,1,,0,1,0,,0,10,55,R,,,12,
GFSX MOS GUIDANCE,GFSX,KLSV,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,PC,30,68,47,,,2,4,,,10,1,1,,0,0,0,,0,2,66,R,,,29,
GFSX MOS GUIDANCE,GFSX,KLSV,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,PC,32,68,47,,,3,4,,,14,1,2,,0,0,0,,2,2,50,R,,,29,
GFSX MOS GUIDANCE,GFSX,KLSV,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,PC,21,62,43,,,6,6,,,13,3,1,,0,0,0,,1,2,61,R,,,28,
GFSX MOS GUIDANCE,GFSX,KLSV,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,28,62,43,,,17,6,,,12,0,1,,0,0,0,,2,2,46,R,,,28,
GFSX MOS GUIDANCE,GFSX,KLSV,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,23,61,40,,,23,30,,,14,4,2,,0,0,0,,7,9,60,R,,,13,
GFSX MOS GUIDANCE,GFSX,KLSV,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,22,61,40,,,7,30,,,16,0,2,,0,0,0,,2,9,43,R,,,13,
GFSX MOS GUIDANCE,GFSX,KLSV,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,CL,17,66,46,,,2,12,,,15,5,2,,,,,,0,0,66,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLSV,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,25,66,46,,,2,12,,,16,0,2,,,,,,0,0,49,R,,,6,
GFSX MOS GUIDANCE,GFSX,KLSV,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,PC,19,73,,,,6,7,,,17,0,2,,,,,,1,,73,R,,,15,
GFSX MOS GUIDANCE,GFSX,KLUF,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,36,71,49,,,0,,,,0,4,0,,0,,,,0,0,70,R,,,6,
GFSX MOS GUIDANCE,GFSX,KLUF,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,42,71,49,,,0,,,,3,0,0,,0,,,,0,0,52,R,,,6,
GFSX MOS GUIDANCE,GFSX,KLUF,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,36,72,56,,,0,0,,,0,4,0,,0,0,0,,0,0,72,R,,,4,
GFSX MOS GUIDANCE,GFSX,KLUF,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,PC,46,72,56,,,1,0,,,0,4,0,,0,0,0,,0,0,58,R,,,8,
GFSX MOS GUIDANCE,GFSX,KLUF,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,PC,40,73,49,,,6,7,,,0,4,0,,0,0,0,,1,1,71,R,,,17,
GFSX MOS GUIDANCE,GFSX,KLUF,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,PC,44,73,49,,,2,7,,,0,3,0,,0,0,0,,0,1,51,R,,,17,
GFSX MOS GUIDANCE,GFSX,KLUF,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,CL,36,74,52,,,1,3,,,0,5,0,,0,0,0,,0,2,74,R,,,13,
GFSX MOS GUIDANCE,GFSX,KLUF,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,CL,42,74,52,,,1,3,,,0,3,0,,0,0,0,,2,2,54,R,,,13,
GFSX MOS GUIDANCE,GFSX,KLUF,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,PC,30,70,49,,,1,3,,,0,6,0,,0,0,0,,0,0,69,R,,,14,
GFSX MOS GUIDANCE,GFSX,KLUF,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,36,70,49,,,6,3,,,0,8,0,,0,0,0,,0,0,51,R,,,16,
GFSX MOS GUIDANCE,GFSX,KLUF,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,27,65,46,,,8,8,,,1,3,0,,0,0,0,,0,0,63,R,,,14,
GFSX MOS GUIDANCE,GFSX,KLUF,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,36,65,46,,,6,8,,,3,0,0,,0,0,0,,0,0,48,R,,,14,
GFSX MOS GUIDANCE,GFSX,KLUF,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,CL,25,68,48,,,4,6,,,0,4,0,,,,,,1,1,67,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLUF,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,32,68,48,,,1,6,,,1,0,0,,,,,,0,1,51,R,,,8,
GFSX MOS GUIDANCE,GFSX,KLUF,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,25,74,,,,2,2,,,0,1,0,,,,,,1,,73,R,,,7,
